Price,Brand,Model,Edition,Year,Condition,Transmission,Body,Fuel,Capacity,Mileage
"3,875,000",DFSK,Glory,2016 7 SEATS,2015,Used,Manual,MPV,Diesel,"2,000 cc","80,421 km"
"1,365,000",Suzuki,Maruti,Maruti 800 EFI,2005,Used,Manual,Hatchback,Petrol,800 cc,"73,000 km"
"1,875,000",Suzuki,Alto,LXI,2006,Used,Manual,Hatchback,Petrol,800 cc,"78,000 km"
"10,500,000",MG,ZS,2019,2019,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","12,000 km"
"4,275,000",Honda,Fit,GE06 2011 NON HYB,2008,Used,Automatic,Hatchback,Petrol,"1,330 cc","136,845 km"
"3,950,000",Mazda,Carol,JAPAN ALTO 2018,2016,Used,Automatic,Hatchback,Petrol,650 cc,"47,526 km"
"4,250,000",Mercedes Benz,E200,W124 E200 1995,1995,Used,Manual,Saloon,Diesel,"2,200 cc","395,000 km"
"2,475,000",Suzuki,Other Model,KEI AUTO Japan,2003,Used,Automatic,Hatchback,Petrol,660 cc,"179,000 km"
"335,000",Datsun,Other Model,B 211,1977,Used,Manual,Saloon,Petrol,"1,200 cc","285,000 km"
"8,050,000",Mitsubishi,L200,Diamond,2007,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc","145,000 km"
"7,250,000",BMW,735Li,E65 2003 Auto 735IL,2003,Used,Tiptronic,Saloon,Petrol,"3,600 cc","120,000 km"
"6,650,000",Toyota,Camry,G GRADE,2007,Used,Automatic,Saloon,Petrol,"2,000 cc","146,000 km"
"24,500,000",Mercedes Benz,CLA 200,Mercedes Benz,2019,Reconditioned,Tiptronic,CoupÃ©/Sports,Petrol,"1,332 cc","16,000 km"
"825,000",Suzuki,Maruti,Maruti,2021,Used,Automatic,Hatchback,Petrol,800 cc,"65,000 km"
"5,125,000",Toyota,Belta,G Grade,2009,Used,Automatic,Saloon,Petrol,"1,000 cc","98,000 km"
"3,000,000",Mitsubishi,Colt,Mitsubishi,2003,Used,Automatic,Hatchback,Petrol,"1,300 cc","112,000 km"
"5,950,000",Toyota,Prius,3rd Gen,2012,Used,Automatic,Saloon,Hybrid,"1,800 cc","158,000 km"
"13,650,000",Toyota,Premio,G Superior,2016,Used,Automatic,Saloon,Petrol,"1,500 cc","64,000 km"
"3,895,000",Toyota,Prius,Toyota,2008,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","200,000 km"
"9,000,000",Mercedes Benz,C180,2010,2010,Used,Automatic,Saloon,Petrol,"1,600 cc","112,000 km"
"9,750,000",Honda,Civic,2017,2017,Used,Tiptronic,Hatchback,Petrol,"1,000 cc","40,000 km"
"6,475,000",Honda,Fit,GP 5. S Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","68,300 km"
"6,850,000",Toyota,Hilux,2005,2005,Used,Manual,SUV / 4x4,Diesel,"2,770 cc","215,000 km"
"7,690,000",BMW,320i,M SPORT,2007,Used,Automatic,Saloon,Petrol,"2,000 cc","70,000 km"
"11,500,000",Mercedes Benz,E200,Mercedes Benz E200,2010,Used,Automatic,Saloon,Petrol,"1,800 cc","119,000 km"
"1,450,000",Toyota,Corolla,DX wagon,1992,Used,Manual,Station wagon,Diesel,2 cc,"235,000 km"
"5,350,000",Suzuki,Wagon R Stingray,2018,2018,Used,Automatic,Hatchback,Petrol,650 cc,"43,000 km"
"11,250,000",Mini,Countryman,Countryman S,2014,Used,Tiptronic,Hatchback,Petrol,"1,600 cc","34,000 km"
"340,000",Honda,Civic,Sports,1976,Used,Manual,Hatchback,Petrol,"1,500 cc","80,000 km"
"4,890,000",Toyota,Harrier,LEXUS,2000,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","107,000 km"
"2,700,000",Tata,Other Model,Yodha Smart,2019,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","46,000 km"
"5,590,000",Toyota,Axio,S GRADE,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km"
"4,800,000",Ford,Ranger,Double cab,2005,Used,Manual,SUV / 4x4,Diesel,"2,900 cc","190,000 km"
"9,390,000",Honda,Vezel,Z GRADE,2016,Reconditioned,Automatic,Station wagon,Hybrid,"1,500 cc","54,000 km"
"9,290,000",Honda,Vezel,Z ORANGE PACKAGE,2016,Reconditioned,Automatic,Station wagon,Hybrid,"1,500 cc","72,000 km"
"6,540,000",Toyota,Prius,Alpha (MODELLISTA),2013,Used,Automatic,Station wagon,Hybrid,"1,800 cc","90,000 km"
"13,290,000",Honda,Vezel,RS FACE LIFT LED,2018,Reconditioned,Automatic,Station wagon,Hybrid,"1,500 cc","42,000 km"
"6,990,000",Suzuki,Swift,RS Original 4 Way,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","56,000 km"
"13,490,000",BMW,520d,DIESEL,2012,Used,Automatic,Saloon,Diesel,"2,000 cc","68,000 km"
"5,500,000",Suzuki,Wagon R FZ,Unregistered,2017,New,Automatic,Station wagon,Petrol,660 cc,0 km
"15,500,000",Nissan,X-Trail,Unregistered,2016,New,Tiptronic,MPV,Petrol,"2,000 cc",0 km
"5,000,000",Suzuki,Wagon R FX,Unregistered,2017,New,Automatic,Station wagon,Petrol,660 cc,0 km
"650,000",Mitsubishi,Other Model,5 fwd,1982,Used,Manual,Saloon,Petrol,"1,400 cc","327,600 km"
"14,800,000",Honda,Vezel,Sensing RS,2019,Used,Tiptronic,MPV,Petrol,"1,500 cc","21,000 km"
"3,190,000",Nissan,Sunny,FB15 SUPER SALOON,2001,Used,Automatic,Saloon,Petrol,"1,790 cc","161,000 km"
"2,510,000",Suzuki,Alto,LXI,2015,Used,Manual,Hatchback,Petrol,800 cc,"107,000 km"
"765,000",Toyota,Carina,1983,1983,Used,Manual,Saloon,Petrol,"1,450 cc","150,000 km"
"11,290,000",Honda,Vezel,RS SENSING,2017,Reconditioned,Automatic,Station wagon,Hybrid,"1,500 cc","55,000 km"
"12,975,000",Mitsubishi,Montero,GLS V93,2007,Used,Automatic,SUV / 4x4,Petrol,"3,000 cc","118,000 km"
"6,350,000",Honda,Fit Shuttle,GP 5,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc","60,000 km"
"6,300,000",Toyota,Passo,P/S,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","13,000 km"
"18,990,000",BMW,318i,M SPORT PACKAGE,2017,Reconditioned,Automatic,Saloon,Petrol,"1,490 cc","28,000 km"
"11,090,000",Kia,Sorento,1TO 12 OPTIONS,2012,Reconditioned,Automatic,SUV / 4x4,Diesel,"1,200 cc","130,000 km"
"13,990,000",Toyota,CHR,GT NGX10 2WD,2018,Reconditioned,Automatic,Hatchback,Petrol,"1,200 cc","40,000 km"
"5,350,000",Suzuki,Wagon R,Safety Package,2017,Used,Automatic,Hatchback,Petrol,660 cc,"38,000 km"
"975,000",Suzuki,Maruti,SPORTS Exchange,1996,Reconditioned,Manual,Station wagon,Diesel,800 cc,"75,000 km"
"7,100,000",Honda,Grace,Ex Package,2015,Used,Automatic,Saloon,Petrol,"1,500 cc","63,000 km"
"7,890,000",Honda,Vezel,RU3,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","75,000 km"
"1,285,000",Suzuki,Maruti,800cc,2003,Used,Manual,Hatchback,Petrol,800 cc,"90,523 km"
"10,990,000",Toyota,Axio,WXB FULLY LOADED,2017,Reconditioned,Automatic,Saloon,Hybrid,"1,500 cc","56,000 km"
"1,285,000",Suzuki,Maruti,800cc,2003,Used,Manual,Hatchback,Petrol,800 cc,"85,460 km"
"1,295,000",Suzuki,Maruti,2003,2003,Used,Manual,Hatchback,Petrol,800 cc,"22,182 km"
"15,990,000",Toyota,CHR,F/LIFT ORIGINAL 4WAY,2019,Reconditioned,Automatic,Station wagon,Petrol,"1,200 cc","2,600 km"
"1,395,000",Suzuki,Maruti,800cc,2005,Used,Manual,Hatchback,Petrol,800 cc,"96,000 km"
"3,190,000",Suzuki,Swift,SWIFT DIZER,2011,Used,Manual,Saloon,Petrol,"1,200 cc","84,000 km"
"21,000,000",Mercedes Benz,SLC 180,AMG LINE Convertible,2018,Used,Automatic,Convertible,Petrol,"1,600 cc","6,000 km"
"21,000,000",BMW,X2,MSPORT,2019,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","11,000 km"
"13,990,000",Toyota,CHR,GT BLACK TOP 2WD,2018,Reconditioned,Automatic,Station wagon,Petrol,"1,200 cc","28,000 km"
"19,990,000",Honda,CRV,EX MASTERPIECE JAPAN,2018,Reconditioned,Automatic,Station wagon,Petrol,"1,500 cc","50,000 km"
"3,390,000",Nissan,Bluebird,Sylphy,2002,Used,Automatic,Saloon,Petrol,"1,500 cc","200,000 km"
"1,285,000",Suzuki,Maruti,800CC,2003,Used,Manual,Hatchback,Petrol,800 cc,"93,153 km"
"5,690,000",Toyota,Prius,S Grade,2010,Used,Automatic,Saloon,Petrol,"1,800 cc","120,000 km"
"19,590,000",Honda,CRV,VTI-L 7 SEATER,2018,Reconditioned,Automatic,Station wagon,Petrol,"1,500 cc","40,000 km"
"19,590,000",Honda,CRV,VTI-LX 5 SEATER 4WD,2018,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,500 cc","37,000 km"
"4,100,000",Suzuki,Celerio,2016,2016,Used,Tiptronic,Hatchback,Petrol,"1,000 cc","24,000 km"
"785,000",Nissan,Sunny,B11,1984,Used,Manual,Saloon,Petrol,"1,500 cc","168,000 km"
"670,000",Mitsubishi,Other Model,Lancer,1985,Used,Manual,Saloon,Petrol,"1,300 cc","75,500 km"
"8,890,000",BMW,320d,Diesel Full Option,2011,Used,Automatic,Saloon,Diesel,"1,995 cc","95,509 km"
"1,625,000",Suzuki,Alto,Japan,1997,Used,Automatic,Hatchback,Petrol,650 cc,"146,000 km"
"3,265,000",Toyota,Vitz,-,2002,Used,Automatic,Hatchback,Petrol,"1,000 cc","142,600 km"
"2,650,000",Toyota,Premio,corona,1996,Used,Manual,Saloon,Petrol,"1,600 cc","141,675 km"
"3,350,000",Toyota,Platz,Toyota Platz,2004,Used,Automatic,Saloon,Petrol,"1,000 cc","119,000 km"
"2,750,000",Suzuki,Alto,ALTO JAPAN AUTO,2003,Used,Automatic,Hatchback,Petrol,650 cc,"147,000 km"
"4,400,000",Mitsubishi,Pajero,.,1989,Used,Manual,SUV / 4x4,Diesel,"2,470 cc","333,000 km"
"1,445,000",Tata,Nano,XM,2015,Used,Manual,Hatchback,Petrol,624 cc,"87,000 km"
"2,375,000",Micro,Panda,2016,2016,Used,Manual,Hatchback,Petrol,"1,000 cc","53,000 km"
"3,595,000",Suzuki,Swift,DZIER NEW MODEL,2012,Used,Manual,Hatchback,Petrol,"1,300 cc","66,480 km"
"6,890,000",Toyota,RAV4,Push Start Auto,2007,Used,Automatic,SUV / 4x4,Petrol,"2,390 cc","148,000 km"
"1,890,000",Proton,Persona,New face,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","20,000 km"
"8,675,000",Mitsubishi,Montero,V6,2002,Reconditioned,Automatic,SUV / 4x4,Petrol,"3,500 cc","232,000 km"
"2,990,000",Suzuki,A-Star,Full Option,2011,Used,Manual,Hatchback,Petrol,"1,000 cc","129,028 km"
"2,450,000",Chery,Other Model,YOYO,2014,Used,Manual,MPV,Petrol,"1,085 cc","1,500 km"
"2,650,000",Toyota,Duet,vitz,2002,Used,Automatic,Hatchback,Petrol,"1,000 cc","125,000 km"
"2,725,000",Hyundai,Eon,2nd owner,2017,Used,Manual,Hatchback,Petrol,904 cc,"72,000 km"
"1,695,000",Suzuki,Maruti,Sport Ultimate,2011,Used,Manual,Hatchback,Petrol,800 cc,"44,000 km"
"7,175,000",Toyota,Prius,S Limited,2013,Used,Automatic,Saloon,Hybrid,"1,800 cc","104,000 km"
"50,000,000",Land Rover,Range Rover Sport,HSE DIESEL 2.0,2018,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","20,000 km"
"1,695,000",Toyota,Corolla,2,1997,Used,Automatic,CoupÃ©/Sports,Petrol,"1,330 cc","151,609 km"
"5,390,000",Honda,CRZ,Smart Key Safety,2013,Used,Automatic,Hatchback,Hybrid,"1,490 cc","59,600 km"
"1,550,000",Daihatsu,Charade,G102s,1989,Used,Manual,Hatchback,Petrol,"1,298 cc",450 km
"4,490,000",Daihatsu,Mira,Auto Full Option,2017,Used,Automatic,Hatchback,Petrol,650 cc,"40,120 km"
"7,300,000",Toyota,Allion,260,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","87,000 km"
"8,150,000",Toyota,Vitz,Edition 2 safety,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","14,000 km"
"3,975,000",Toyota,Passo,intelligent key,2008,Used,Automatic,Hatchback,Petrol,"1,000 cc","98,000 km"
"4,650,000",Honda,Fit,GP1,2012,Used,Automatic,Hatchback,Hybrid,"1,330 cc","112,723 km"
"26,800,000",Toyota,Land Cruiser Prado,2014,2014,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","96,000 km"
"4,250,000",Suzuki,Wagon R FX,FX Safety Package,2016,Used,Automatic,Hatchback,Petrol,660 cc,"51,870 km"
"3,350,000",Nissan,Bluebird,shlphy,2002,Used,Automatic,Saloon,Petrol,"1,790 cc","153,800 km"
"1,675,000",Nissan,Sunny,B13,1990,Used,Manual,Saloon,Petrol,"1,300 cc","168,000 km"
"775,000",Daihatsu,Charade,1985,1985,Used,Manual,Hatchback,Petrol,"1,300 cc","175,000 km"
"3,475,000",Nissan,Sunny,N16 A,2004,Used,Automatic,Saloon,Petrol,"1,590 cc","117,000 km"
"3,890,000",Toyota,Vitz,KSP90,2007,Used,Automatic,Hatchback,Petrol,"1,000 cc","132,800 km"
"1,160,000",Mitsubishi,Lancer,Box,1983,Used,Manual,Saloon,Petrol,"1,400 cc","71,926 km"
"1,885,000",Kia,Sephia,Automatic,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","118,551 km"
"17,500,000",Honda,CRV,Honda,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","50,000 km"
"3,475,000",Nissan,Tiida,Nissan,2004,Used,Automatic,Saloon,Petrol,"1,500 cc","113,000 km"
"11,400,000",Honda,Vezel,RS,2018,Used,Tiptronic,Hatchback,Hybrid,"1,490 cc","47,000 km"
"2,430,000",Hyundai,Accent,Sport Model,2004,Used,Automatic,Saloon,Petrol,"1,500 cc","120,000 km"
"4,375,000",Toyota,Other Model,LUCIDA  Estima X,1995,Used,Automatic,MPV,Diesel,"2,200 cc","119,000 km"
"8,900,000",Toyota,Axio,Toyota,2015,Used,Automatic,Saloon,Petrol,"1,500 cc","19,000 km"
"1,145,000",Toyota,Carina,AT 150 myroad,1987,Used,Manual,Saloon,Petrol,"1,500 cc","192,500 km"
"8,700,000",Hyundai,Santa Fe,SUNROOF,2012,Used,Tiptronic,SUV / 4x4,Diesel,"2,200 cc","110,000 km"
"1,890,000",Nissan,Pulsar,Sport,1995,Used,Manual,Saloon,Diesel,"1,980 cc","182,000 km"
"4,350,000",Toyota,Pixis,G,2016,Used,Automatic,Hatchback,Petrol,660 cc,"59,000 km"
"3,150,000",Nissan,Sunny,N16,2000,Used,Automatic,Saloon,Petrol,"1,597 cc","198,000 km"
"8,980,000",Toyota,Prius,Gs,2015,Used,Automatic,Saloon,Hybrid,"1,800 cc","61,000 km"
"8,750,000",Toyota,Premio,NZT 260 G Superior,2010,Used,Automatic,Saloon,Petrol,"1,500 cc","107,000 km"
"1,975,000",Nissan,March,K11,2000,Used,Automatic,Hatchback,Petrol,"1,000 cc","118,000 km"
"31,000,000",Toyota,Land Cruiser Prado,150 TX,2015,Used,Tiptronic,SUV / 4x4,Petrol,"2,800 cc","79,000 km"
"390,000",Nissan,Sunny,California Wagon,1983,Used,Manual,Station wagon,Petrol,"1,300 cc","147,000 km"
"4,000,000",Daihatsu,Copen,Copen,2017,Used,Automatic,Convertible,Petrol,660 cc,"25,000 km"
"4,290,000",Toyota,Corolla,121 G Grade,2002,Used,Automatic,Hatchback,Petrol,"1,500 cc","147,212 km"
"36,000,000",Jeep,Wrangler,Company brand new,2017,Used,Automatic,SUV / 4x4,Diesel,"2,700 cc","15,000 km"
"6,690,000",Toyota,Prius,S Touring,2013,Used,Automatic,Hatchback,Petrol,"1,700 cc","116,532 km"
"4,095,000",Suzuki,Wagon R FX,WAGON R FX 2017-2016,2016,Used,Automatic,Hatchback,Hybrid,650 cc,"71,000 km"
"1,565,000",Toyota,Corolla,CE 100,1995,Used,Manual,Saloon,Diesel,"2,000 cc","150,000 km"
"2,390,000",Nissan,Sunny,EX Salon,1997,Used,Automatic,Saloon,Diesel,"1,970 cc","145,000 km"
"4,390,000",Suzuki,Spacia,Suzuki Spacia,2017,Used,Automatic,Hatchback,Petrol,660 cc,"42,541 km"
"18,500,000",BMW,X1,BMW,2018,Used,Tiptronic,SUV / 4x4,Petrol,"1,500 cc","53,500 km"
"5,950,000",Toyota,Prius,30,2012,Used,Automatic,Saloon,Hybrid,"1,790 cc","90,000 km"
"3,975,000",Suzuki,Alto,Suzuki Alto,2016,Used,Automatic,Hatchback,Petrol,660 cc,"41,875 km"
"2,750,000",Peugeot,206,Auto,2003,Used,Automatic,Hatchback,Petrol,"1,300 cc","133,000 km"
"400,000",Ford,Laser,Laser,1983,Used,Manual,Saloon,Petrol,"1,500 cc","85,000 km"
"645,000",Daihatsu,Charade,G101,1987,Used,Manual,Hatchback,Diesel,990 cc,"125,000 km"
"930,000",Mazda,Familia,non,1988,Used,Manual,Saloon,Petrol,"1,300 cc","128,000 km"
"4,190,000",Suzuki,Wagon R FX,safety,2017,Used,Automatic,Hatchback,Petrol,650 cc,"74,563 km"
"10,500,000",MG,ZS,MG,2019,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","10,000 km"
"4,350,000",Toyota,Yaris,Hirukiâs car,2006,Used,Automatic,Saloon,Petrol,"1,300 cc","112,500 km"
"6,500,000",Toyota,Axio,X GRADE,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","175,000 km"
"11,590,000",Honda,Vezel,RS sensing,2017,Used,Automatic,Station wagon,Hybrid,"1,500 cc","35,700 km"
"6,250,000",Toyota,Axio,Luxel G grade,2009,Used,Automatic,Saloon,Petrol,"1,800 cc","97,500 km"
"15,950,000",Mitsubishi,Outlander,Fully loaded,2015,Used,Automatic,Station wagon,Hybrid,"2,000 cc","89,600 km"
"14,500,000",Toyota,Axio,WXB,2018,Used,Automatic,Saloon,Hybrid,"1,500 cc","46,000 km"
"1,675,000",Tata,Nano,Tata,2017,Used,Automatic,Hatchback,Petrol,660 cc,"70,000 km"
"7,150,000",Toyota,Prius,Special Edition,2013,Used,Automatic,Saloon,Hybrid,"1,798 cc","86,000 km"
"1,675,000",Ford,Laser,Ghia Laser,1993,Used,Manual,Saloon,Petrol,"1,300 cc","155,000 km"
"595,000",Toyota,Corolla,KE55,1978,Used,Manual,Saloon,Petrol,"1,300 cc","150,000 km"
"850,000",Toyota,Corolla,ae80,1984,Used,Manual,Saloon,Petrol,"1,500 cc","55,000 km"
"210,000",Suzuki,Alto,k10,2010,Used,Manual,Hatchback,Petrol,998 cc,"97,000 km"
"4,690,000",Daihatsu,Mira,Daihatsu,2017,Used,Automatic,Hatchback,Petrol,650 cc,"42,875 km"
"675,000",Nissan,AD Wagon,VB11,1985,Used,Manual,Station wagon,Petrol,130 cc,"147,000 km"
"3,985,000",Toyota,Corolla,X-Grade/NZT 120,2002,Used,Automatic,Saloon,Petrol,"1,300 cc","189,000 km"
"4,150,000",Suzuki,Alto,2017,2016,Used,Automatic,Hatchback,Petrol,660 cc,"40,785 km"
"4,150,000",Nissan,Dayz,Safety/ PStart,2015,Used,Automatic,Hatchback,Petrol,650 cc,"45,000 km"
"5,690,000",Honda,Freed,GP3 NAVI,2012,Used,Automatic,MPV,Hybrid,"1,330 cc","141,500 km"
"5,190,000",Honda,Fit,GP4 RS,2012,Used,Automatic,Hatchback,Hybrid,"1,500 cc","77,500 km"
"5,500,000",Suzuki,Wagon R,FIRST OWNER,2018,Used,Automatic,Hatchback,Petrol,660 cc,"36,000 km"
"4,890,000",Toyota,Allion,NZT240 G,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","146,500 km"
"2,375,000",Ford,Laser,1.5cc Manual,2000,Used,Manual,Saloon,Petrol,"1,500 cc","152,000 km"
"4,275,000",Mazda,Flair,Safety-P.start,2017,Used,Automatic,Hatchback,Hybrid,650 cc,"31,000 km"
"53,000,000",Land Rover,Range Rover Sport,HSE DIESEL,2018,Used,Tiptronic,SUV / 4x4,Diesel,"2,000 cc","8,000 km"
"1,425,000",Nissan,Sunny,HB13 Doctor Sunny,1992,Used,Manual,Saloon,Diesel,"1,700 cc","425,000 km"
"1,375,000",Chery,QQ,Full Option,2011,Used,Manual,Hatchback,Petrol,800 cc,"72,000 km"
"3,150,000",Nissan,Sunny,N17 EX Saloon,2006,Used,Manual,Saloon,Petrol,"1,300 cc","127,500 km"
"3,875,000",Mitsubishi,Lancer,CS-1(GLX) auto,2008,Used,Automatic,Saloon,Petrol,"1,300 cc","128,000 km"
"2,075,000",Toyota,Corsa,EL 51 Auto,1995,Used,Automatic,Saloon,Petrol,"1,300 cc","147,000 km"
"2,425,000",Nissan,March,K-11 AUTO,1999,Used,Automatic,Hatchback,Petrol,"1,000 cc","130,000 km"
"1,690,000",Hyundai,Excel,Full Option,1993,Used,Manual,Saloon,Petrol,"1,500 cc","135,000 km"
"2,800,000",Other brand,Other model,Saturn SC2,1999,Used,Automatic,CoupÃ©/Sports,Petrol,"1,500 cc","85,000 km"
"9,700,000",Honda,Vezel,2016,2016,Used,Automatic,SUV / 4x4,Hybrid,"1,490 cc","59,000 km"
"4,175,000",Nissan,X-Trail,4WD Automatic,2001,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","156,000 km"
"1,495,000",Mazda,Familia,BG3P,1994,Used,Manual,Saloon,Petrol,"1,300 cc","175,000 km"
"24,600,000",Toyota,Hilux,Rocco B5 Double Cab,2020,Used,Automatic,SUV / 4x4,Diesel,"2,800 cc","19,000 km"
"2,695,000",Nissan,Presea,R11 HF-xxxx F/O Auto,1999,Reconditioned,Automatic,Saloon,Petrol,"1,490 cc","122,721 km"
"6,300,000",Honda,Accord,CP2,2010,Used,Tiptronic,Saloon,Petrol,"2,400 cc","165,000 km"
"4,250,000",Suzuki,Wagon R Stingray,J Style,2014,Used,Automatic,Hatchback,Hybrid,660 cc,"89,000 km"
"2,325,000",Nissan,Sunny,EX Saloon FB 14,1997,Used,Automatic,Saloon,Petrol,"1,500 cc","148,000 km"
"3,150,000",Toyota,Corolla,110,1998,Used,Automatic,Saloon,Petrol,"1,490 cc","176,000 km"
"5,390,000",Toyota,Aqua,Grade S,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","79,980 km"
"6,250,000",Honda,Fit,S-Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","87,000 km"
"8,550,000",Suzuki,Grand Vitara,grand vitara,2014,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","69,000 km"
"3,995,000",Honda,CRV,HW-xxxx F/O Auto,2000,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,970 cc","280,104 km"
"13,000,000",Mitsubishi,Eclipse Cross,G Plus Fully Loaded,2018,Used,Tiptronic,SUV / 4x4,Petrol,"1,500 cc","15,000 km"
"5,975,000",Toyota,Corolla,X-Grade,2009,Used,Automatic,Saloon,Petrol,"1,500 cc","137,000 km"
"13,350,000",Toyota,Premio,G Superior,2017,Used,Automatic,Saloon,Petrol,"1,490 cc","47,956 km"
"5,700,000",Honda,Fit,L-grade/Safety-8AB,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","71,000 km"
"6,500,000",Suzuki,Swift,Hybrid,2017,Used,Tiptronic,Hatchback,Petrol,"1,300 cc","60,000 km"
"12,500,000",Lexus,HS250H,Fully Loaded,2014,Used,Automatic,Saloon,Hybrid,"2,500 cc","80,000 km"
"26,000,000",Toyota,Hilux,Rocco,2020,Used,Automatic,SUV / 4x4,Diesel,"2,700 cc","15,000 km"
"4,350,000",Toyota,Vitz,2007,2007,Used,Automatic,Hatchback,Petrol,"1,000 cc","130,000 km"
"7,550,000",Kia,Sportage,ex nickel package,2011,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,000 cc","128,000 km"
"15,850,000",Toyota,Land Cruiser Sahara,Cygnus,2004,Used,Automatic,SUV / 4x4,Petrol,"4,800 cc","114,000 km"
"4,650,000",Perodua,Axia,G Grade Highest,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","52,000 km"
"13,500,000",Toyota,Land Cruiser Prado,2011,2008,Used,Automatic,SUV / 4x4,Petrol,"2,690 cc","160,000 km"
"6,875,000",Mitsubishi,L200,Triton 4WD,2013,Used,Manual,SUV / 4x4,Diesel,"2,800 cc","172,000 km"
"4,875,000",Suzuki,Wagon R,FZ,2017,Used,Automatic,Station wagon,Petrol,650 cc,"12,525 km"
"800,000",Volkswagen,Beetle,Beetle,1945,Used,Manual,Station wagon,Petrol,"1,300 cc","300,000 km"
"7,375,000",Toyota,Allion,NZT-260 (G-plus),2010,Used,Automatic,Saloon,Petrol,"1,500 cc","72,000 km"
"6,600,000",Toyota,Aqua,S Grade,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc","112,500 km"
"5,175,000",Honda,Fit,GP4,2013,Used,Manual,CoupÃ©/Sports,Hybrid,"1,500 cc","107,000 km"
"15,000,000",Mitsubishi,Eclipse Cross,eclipse cross,2018,Used,Automatic,SUV / 4x4,Diesel,"1,499 cc","45,000 km"
"11,995,000",Toyota,Axio,WXB New Face,2018,Used,Automatic,Saloon,Hybrid,"1,500 cc","32,000 km"
"14,000,000",Nissan,X-Trail,Mode Primium,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,600 cc","81,000 km"
"4,850,000",Suzuki,Spacia,custom,2017,Used,Automatic,Hatchback,Hybrid,660 cc,"46,000 km"
"16,000,000",Kia,Carnival,Diesel 7 Seater,2016,Used,Automatic,MPV,Diesel,"2,000 cc","37,000 km"
"4,790,000",Toyota,Corolla,141,2008,Used,Automatic,Saloon,Petrol,"1,600 cc","104,000 km"
"2,000,000",Renault,Other Model,Kangoo,1999,Used,Manual,MPV,Diesel,"1,870 cc","275,000 km"
"4,600,000",Honda,Fit,GP1,2012,Used,Automatic,Hatchback,Hybrid,"1,330 cc","130,000 km"
"800,000",Ford,Other Model,Prefect,1960,Used,Manual,Hatchback,Petrol,"1,200 cc","189,567 km"
"1,340,000",Suzuki,Maruti,800,2000,Used,Manual,Hatchback,Petrol,800 cc,"29,227 km"
"11,000,000",Mitsubishi,Outlander,PHEV,2014,Used,Automatic,Hatchback,Petrol,"2,000 cc","124,000 km"
"10,790,000",Toyota,Premio,G SUPERIOR,2013,Reconditioned,Automatic,Saloon,Petrol,"1,500 cc","86,000 km"
"945,000",Isuzu,Gemini,JT600 Turbo,1989,Used,Manual,Saloon,Diesel,"1,500 cc","200,000 km"
"1,595,000",Suzuki,Maruti,Suzuki maruti,2009,Used,Manual,Hatchback,Petrol,800 cc,"91,000 km"
"750,000",Toyota,Starlet,A/C,1984,Used,Manual,Station wagon,Petrol,"1,300 cc","112,227 km"
"6,350,000",Toyota,Prius,prius s led,2012,Used,Automatic,Hatchback,Petrol,"1,790 cc","114,520 km"
"15,800,000",Mitsubishi,Outlander,PHEV,2015,Used,Tiptronic,SUV / 4x4,Hybrid,"2,000 cc","66,000 km"
"1,400,000",Hyundai,Sonata,GLX full option,2001,Used,Automatic,Saloon,Petrol,"2,000 cc","170,000 km"
"900,000",Mitsubishi,Lancer,Lancer,1979,Used,Manual,Saloon,Petrol,"1,410 cc","200,000 km"
